id,client_id,client_name,template_id,subject_code,bus_name,prefix,name_first,name_last,address1,address2,city,state,zip,birthday,email,message
320,199,Thomas  Tiffany,199,100111,T21Business Name,T21Pr,T21First,T21Last,T21Address1,T21Address2,T21City,TB,21210,69691231,T21@leveragedmedia.com,T21message
321,199,Thomas  Tiffany,199,100111,T22Business Name,T22Pr,T22First,T22Last,T22Address1,T22Address2,T22City,TB,22220,69691231,T22@leveragedmedia.com,T22message
322,199,Thomas  Tiffany,199,100111,T23Business Name,T23Pr,T23First,T23Last,T23Address1,T23Address2,T23City,TB,23230,69691231,T23@leveragedmedia.com,T23message
323,199,Thomas  Tiffany,199,100111,T24Business Name,T24Pr,T24First,T24Last,T24Address1,T24Address2,T24City,TB,24240,69691231,T24@leveragedmedia.com,T24message
324,199,Thomas  Tiffany,199,100111,T25Business Name,T25Pr,T25First,T25Last,T25Address1,T25Address2,T25City,TB,25250,69691231,T25@leveragedmedia.com,T25message
325,199,Thomas  Tiffany,199,100111,T26Business Name,T26Pr,T26First,T26Last,T26Address1,T26Address2,T26City,TB,26260,69691231,T26@leveragedmedia.com,T26message
326,199,Thomas  Tiffany,199,100111,T27Business Name,T27Pr,T27First,T27Last,,,T27City,TB,27270,69691231,T27@leveragedmedia.com,T27message
327,199,Thomas  Tiffany,199,100111,T28Business Name,T28Pr,T28First,T28Last,T28Address1,T28Address2,T28City,TB,28280,69691231,T28@leveragedmedia.com,T28message
328,199,Thomas  Tiffany,199,100111,T29Business Name,T29Pr,T29First,T29Last,T29Address1,T29Address2,T29City,TB,29290,69691231,T29@leveragedmedia.com,T29message
329,199,Thomas  Tiffany,199,100111,T30Business Name,T30Pr,T30First,T30Last,T30Address1,T30Address2,T30City,TB,30300,69691231,T30@leveragedmedia.com,T30message
330,199,Thomas  Tiffany,199,100111,T31Business Name,T31Pr,T31First,T31Last,,,T31City,TB,31310,69691231,T31@leveragedmedia.com,T31message
331,199,Thomas  Tiffany,199,100111,T32Business Name,T32Pr,T32First,T32Last,T32Address1,T32Address2,T32City,TB,32320,69691231,T32@leveragedmedia.com,T32message
332,199,Thomas  Tiffany,199,100111,T33Business Name,T33Pr,T33First,T33Last,T33Address1,T33Address2,T33City,TB,33330,69691231,T33@leveragedmedia.com,T33message
333,199,Thomas  Tiffany,199,100111,T34Business Name,T34Pr,T34First,T34Last,T34Address1,T34Address2,T34City,TB,34340,69691231,T34@leveragedmedia.com,T34message
334,199,Thomas  Tiffany,199,100111,T35Business Name,T35Pr,T35First,T35Last,T35Address1,T35Address2,T35City,TB,35350,69691231,T35@leveragedmedia.com,T35message
335,199,Thomas  Tiffany,199,100111,T36Business Name,T36Pr,T36First,T36Last,T36Address1,T36Address2,T36City,TB,36360,69691231,T36@leveragedmedia.com,T36message
336,199,Thomas  Tiffany,199,100111,T37Business Name,T37Pr,T37First,T37Last,T37Address1,T37Address2,T37City,TB,37370,69691231,T37@leveragedmedia.com,T37message
337,199,Thomas  Tiffany,199,100111,T38Business Name,T38Pr,T38First,T38Last,T38Address1,T38Address2,T38City,TB,38380,69691231,T38@leveragedmedia.com,T38message
338,199,Thomas  Tiffany,199,100111,T39Business Name,T39Pr,T39First,T39Last,T39Address1,T39Address2,T39City,TB,39390,69691231,T39@leveragedmedia.com,T39message
339,199,Thomas  Tiffany,199,100111,T40Business Name,T40Pr,T40First,T40Last,T40Address1,T40Address2,T40City,TB,40400,69691231,T40@leveragedmedia.com,T40message
340,199,Thomas  Tiffany,199,100111,T41Business Name,T41Pr,T41First,T41Last,,,T41City,TB,41410,69691231,T41@leveragedmedia.com,T41message
341,199,Thomas  Tiffany,199,100111,T42Business Name,T42Pr,T42First,T42Last,T42Address1,T42Address2,T42City,TB,42420,69691231,T42@leveragedmedia.com,T42message
342,199,Thomas  Tiffany,199,100111,T43Business Name,T43Pr,T43First,T43Last,T43Address1,T43Address2,T43City,TB,43430,69691231,T43@leveragedmedia.com,T43message
343,199,Thomas  Tiffany,199,100111,T44Business Name,T44Pr,T44First,T44Last,T44Address1,T44Address2,T44City,TB,44440,69691231,T44@leveragedmedia.com,T44message
344,199,Thomas  Tiffany,199,100111,T45Business Name,T45Pr,T45First,T45Last,T45Address1,T45Address2,T45City,TB,45450,69691231,T45@leveragedmedia.com,T45message
345,199,Thomas  Tiffany,199,100111,T46Business Name,T46Pr,T46First,T46Last,T46Address1,T46Address2,T46City,TB,46460,69691231,T46@leveragedmedia.com,T46message
346,199,Thomas  Tiffany,199,100111,T47Business Name,T47Pr,T47First,T47Last,T47Address1,T47Address2,T47City,TB,47470,69691231,T47@leveragedmedia.com,T47message
347,199,Thomas  Tiffany,199,100111,T48Business Name,T48Pr,T48First,T48Last,T48Address1,T48Address2,T48City,TB,48480,69691231,T48@leveragedmedia.com,T48message
348,199,Thomas  Tiffany,199,100111,T49Business Name,T49Pr,T49First,T49Last,T49Address1,T49Address2,T49City,TB,49490,69691231,T49@leveragedmedia.com,T49message
349,199,Thomas  Tiffany,199,100111,T50Business Name,T50Pr,T50First,T50Last,,,T50City,TB,50500,69691231,T50@leveragedmedia.com,T50message
350,199,Thomas  Tiffany,199,100109,T1Business Name,T1Pre,T1First,T1Last,T1Address1,T1Address2,T1City,TB,1010,69691231,T1@leveragedmedia.com,T1message
351,199,Thomas  Tiffany,199,100109,T2Business Name,T2Pre,T2First,T2Last,T2Address1,T2Address2,T2City,TB,2020,69691231,T2@leveragedmedia.com,T2message
352,199,Thomas  Tiffany,199,100109,T3Business Name,T3Pre,T3First,T3Last,T3Address1,T3Address2,T3City,TB,3030,69691231,T3@leveragedmedia.com,T3message
353,199,Thomas  Tiffany,199,100109,T4Business Name,T4Pre,T4First,T4Last,T4Address1,T4Address2,T4City,TB,4040,69691231,T4@leveragedmedia.com,T4message
354,199,Thomas  Tiffany,199,100109,T5Business Name,T5Pre,T5First,T5Last,T5Address1,T5Address2,T5City,TB,5050,69691231,T5@leveragedmedia.com,T5message
355,199,Thomas  Tiffany,199,100109,T6Business Name,T6Pre,T6First,T6Last,T6Address1,T6Address2,T6City,TB,6060,69691231,T6@leveragedmedia.com,T6message
356,199,Thomas  Tiffany,199,100109,T7Business Name,T7Pre,T7First,T7Last,T7Address1,T7Address2,T7City,TB,7070,69691231,T7@leveragedmedia.com,T7message
357,199,Thomas  Tiffany,199,100109,T8Business Name,T8Pre,T8First,T8Last,T8Address1,T8Address2,T8City,TB,8080,69691231,T8@leveragedmedia.com,T8message
358,199,Thomas  Tiffany,199,100109,T9Business Name,T9Pre,T9First,T9Last,,,T9City,TB,9090,69691231,T9@leveragedmedia.com,T9message
359,199,Thomas  Tiffany,199,100109,T10Business Name,T10Pr,T10First,T10Last,,,T10City,TB,10100,69691231,T10@leveragedmedia.com,T10message
360,199,Thomas  Tiffany,199,100109,T11Business Name,T11Pr,T11First,T11Last,,,T11City,TB,11110,69691231,T11@leveragedmedia.com,T11message
361,199,Thomas  Tiffany,199,100109,T12Business Name,T12Pr,T12First,T12Last,,,T12City,TB,12120,69691231,T12@leveragedmedia.com,T12message
362,199,Thomas  Tiffany,199,100109,T13Business Name,T13Pr,T13First,T13Last,,,T13City,TB,13130,69691231,T13@leveragedmedia.com,T13message
363,199,Thomas  Tiffany,199,100109,T14Business Name,T14Pr,T14First,T14Last,T14Address1,T14Address2,T14City,TB,14140,69691231,T14@leveragedmedia.com,T14message
364,199,Thomas  Tiffany,199,100109,T15Business Name,T15Pr,T15First,T15Last,T15Address1,T15Address2,T15City,TB,15150,69691231,T15@leveragedmedia.com,T15message
365,199,Thomas  Tiffany,199,100109,T16Business Name,T16Pr,T16First,T16Last,T16Address1,T16Address2,T16City,TB,16160,69691231,T16@leveragedmedia.com,T16message
366,199,Thomas  Tiffany,199,100109,T17Business Name,T17Pr,T17First,T17Last,T17Address1,T17Address2,T17City,TB,17170,69691231,T17@leveragedmedia.com,T17message
367,199,Thomas  Tiffany,199,100109,T18Business Name,T18Pr,T18First,T18Last,T18Address1,T18Address2,T18City,TB,18180,69691231,T18@leveragedmedia.com,T18message
368,199,Thomas  Tiffany,199,100109,T19Business Name,T19Pr,T19First,T19Last,T19Address1,T19Address2,T19City,TB,19190,69691231,T19@leveragedmedia.com,T19message
369,199,Thomas  Tiffany,199,100109,T20Business Name,T20Pr,T20First,T20Last,T20Address1,T20Address2,T20City,TB,20200,69691231,T20@leveragedmedia.com,T20message
370,199,Thomas  Tiffany,199,100109,T21Business Name,T21Pr,T21First,T21Last,T21Address1,T21Address2,T21City,TB,21210,69691231,T21@leveragedmedia.com,T21message
371,199,Thomas  Tiffany,199,100109,T22Business Name,T22Pr,T22First,T22Last,T22Address1,T22Address2,T22City,TB,22220,69691231,T22@leveragedmedia.com,T22message
372,199,Thomas  Tiffany,199,100109,T23Business Name,T23Pr,T23First,T23Last,T23Address1,T23Address2,T23City,TB,23230,69691231,T23@leveragedmedia.com,T23message
373,199,Thomas  Tiffany,199,100109,T24Business Name,T24Pr,T24First,T24Last,T24Address1,T24Address2,T24City,TB,24240,69691231,T24@leveragedmedia.com,T24message
374,199,Thomas  Tiffany,199,100109,T25Business Name,T25Pr,T25First,T25Last,T25Address1,T25Address2,T25City,TB,25250,69691231,T25@leveragedmedia.com,T25message
375,199,Thomas  Tiffany,199,100109,T26Business Name,T26Pr,T26First,T26Last,T26Address1,T26Address2,T26City,TB,26260,69691231,T26@leveragedmedia.com,T26message
376,199,Thomas  Tiffany,199,100109,T27Business Name,T27Pr,T27First,T27Last,,,T27City,TB,27270,69691231,T27@leveragedmedia.com,T27message
377,199,Thomas  Tiffany,199,100109,T28Business Name,T28Pr,T28First,T28Last,T28Address1,T28Address2,T28City,TB,28280,69691231,T28@leveragedmedia.com,T28message
378,199,Thomas  Tiffany,199,100109,T29Business Name,T29Pr,T29First,T29Last,T29Address1,T29Address2,T29City,TB,29290,69691231,T29@leveragedmedia.com,T29message
379,199,Thomas  Tiffany,199,100109,T30Business Name,T30Pr,T30First,T30Last,T30Address1,T30Address2,T30City,TB,30300,69691231,T30@leveragedmedia.com,T30message
380,199,Thomas  Tiffany,199,100109,T31Business Name,T31Pr,T31First,T31Last,,,T31City,TB,31310,69691231,T31@leveragedmedia.com,T31message
381,199,Thomas  Tiffany,199,100109,T32Business Name,T32Pr,T32First,T32Last,T32Address1,T32Address2,T32City,TB,32320,69691231,T32@leveragedmedia.com,T32message
382,199,Thomas  Tiffany,199,100109,T33Business Name,T33Pr,T33First,T33Last,T33Address1,T33Address2,T33City,TB,33330,69691231,T33@leveragedmedia.com,T33message
383,199,Thomas  Tiffany,199,100109,T34Business Name,T34Pr,T34First,T34Last,T34Address1,T34Address2,T34City,TB,34340,69691231,T34@leveragedmedia.com,T34message
384,199,Thomas  Tiffany,199,100109,T35Business Name,T35Pr,T35First,T35Last,T35Address1,T35Address2,T35City,TB,35350,69691231,T35@leveragedmedia.com,T35message
385,199,Thomas  Tiffany,199,100109,T36Business Name,T36Pr,T36First,T36Last,T36Address1,T36Address2,T36City,TB,36360,69691231,T36@leveragedmedia.com,T36message
386,199,Thomas  Tiffany,199,100109,T37Business Name,T37Pr,T37First,T37Last,T37Address1,T37Address2,T37City,TB,37370,69691231,T37@leveragedmedia.com,T37message
387,199,Thomas  Tiffany,199,100109,T38Business Name,T38Pr,T38First,T38Last,T38Address1,T38Address2,T38City,TB,38380,69691231,T38@leveragedmedia.com,T38message
388,199,Thomas  Tiffany,199,100109,T39Business Name,T39Pr,T39First,T39Last,T39Address1,T39Address2,T39City,TB,39390,69691231,T39@leveragedmedia.com,T39message
389,199,Thomas  Tiffany,199,100109,T40Business Name,T40Pr,T40First,T40Last,T40Address1,T40Address2,T40City,TB,40400,69691231,T40@leveragedmedia.com,T40message
390,199,Thomas  Tiffany,199,100109,T41Business Name,T41Pr,T41First,T41Last,,,T41City,TB,41410,69691231,T41@leveragedmedia.com,T41message
391,199,Thomas  Tiffany,199,100109,T42Business Name,T42Pr,T42First,T42Last,T42Address1,T42Address2,T42City,TB,42420,69691231,T42@leveragedmedia.com,T42message
392,199,Thomas  Tiffany,199,100109,T43Business Name,T43Pr,T43First,T43Last,T43Address1,T43Address2,T43City,TB,43430,69691231,T43@leveragedmedia.com,T43message
393,199,Thomas  Tiffany,199,100109,T44Business Name,T44Pr,T44First,T44Last,T44Address1,T44Address2,T44City,TB,44440,69691231,T44@leveragedmedia.com,T44message
394,199,Thomas  Tiffany,199,100109,T45Business Name,T45Pr,T45First,T45Last,T45Address1,T45Address2,T45City,TB,45450,69691231,T45@leveragedmedia.com,T45message
395,199,Thomas  Tiffany,199,100109,T46Business Name,T46Pr,T46First,T46Last,T46Address1,T46Address2,T46City,TB,46460,69691231,T46@leveragedmedia.com,T46message
396,199,Thomas  Tiffany,199,100109,T47Business Name,T47Pr,T47First,T47Last,T47Address1,T47Address2,T47City,TB,47470,69691231,T47@leveragedmedia.com,T47message
397,199,Thomas  Tiffany,199,100109,T48Business Name,T48Pr,T48First,T48Last,T48Address1,T48Address2,T48City,TB,48480,69691231,T48@leveragedmedia.com,T48message
398,199,Thomas  Tiffany,199,100109,T49Business Name,T49Pr,T49First,T49Last,T49Address1,T49Address2,T49City,TB,49490,69691231,T49@leveragedmedia.com,T49message
399,199,Thomas  Tiffany,199,100109,T50Business Name,T50Pr,T50First,T50Last,,,T50City,TB,50500,69691231,T50@leveragedmedia.com,T50message
400,199,Thomas  Tiffany,199,100107,T1Business Name,T1Pre,T1First,T1Last,T1Address1,T1Address2,T1City,TB,1010,69691231,T1@leveragedmedia.com,T1message
401,199,Thomas  Tiffany,199,100107,T2Business Name,T2Pre,T2First,T2Last,T2Address1,T2Address2,T2City,TB,2020,69691231,T2@leveragedmedia.com,T2message
402,199,Thomas  Tiffany,199,100107,T3Business Name,T3Pre,T3First,T3Last,T3Address1,T3Address2,T3City,TB,3030,69691231,T3@leveragedmedia.com,T3message
403,199,Thomas  Tiffany,199,100107,T4Business Name,T4Pre,T4First,T4Last,T4Address1,T4Address2,T4City,TB,4040,69691231,T4@leveragedmedia.com,T4message
404,199,Thomas  Tiffany,199,100107,T5Business Name,T5Pre,T5First,T5Last,T5Address1,T5Address2,T5City,TB,5050,69691231,T5@leveragedmedia.com,T5message
405,199,Thomas  Tiffany,199,100107,T6Business Name,T6Pre,T6First,T6Last,T6Address1,T6Address2,T6City,TB,6060,69691231,T6@leveragedmedia.com,T6message
406,199,Thomas  Tiffany,199,100107,T7Business Name,T7Pre,T7First,T7Last,T7Address1,T7Address2,T7City,TB,7070,69691231,T7@leveragedmedia.com,T7message
407,199,Thomas  Tiffany,199,100107,T8Business Name,T8Pre,T8First,T8Last,T8Address1,T8Address2,T8City,TB,8080,69691231,T8@leveragedmedia.com,T8message
408,199,Thomas  Tiffany,199,100107,T9Business Name,T9Pre,T9First,T9Last,,,T9City,TB,9090,69691231,T9@leveragedmedia.com,T9message
409,199,Thomas  Tiffany,199,100107,T10Business Name,T10Pr,T10First,T10Last,,,T10City,TB,10100,69691231,T10@leveragedmedia.com,T10message
410,199,Thomas  Tiffany,199,100107,T11Business Name,T11Pr,T11First,T11Last,,,T11City,TB,11110,69691231,T11@leveragedmedia.com,T11message
411,199,Thomas  Tiffany,199,100107,T12Business Name,T12Pr,T12First,T12Last,,,T12City,TB,12120,69691231,T12@leveragedmedia.com,T12message
412,199,Thomas  Tiffany,199,100107,T13Business Name,T13Pr,T13First,T13Last,,,T13City,TB,13130,69691231,T13@leveragedmedia.com,T13message
413,199,Thomas  Tiffany,199,100107,T14Business Name,T14Pr,T14First,T14Last,T14Address1,T14Address2,T14City,TB,14140,69691231,T14@leveragedmedia.com,T14message
414,199,Thomas  Tiffany,199,100107,T15Business Name,T15Pr,T15First,T15Last,T15Address1,T15Address2,T15City,TB,15150,69691231,T15@leveragedmedia.com,T15message
415,199,Thomas  Tiffany,199,100107,T16Business Name,T16Pr,T16First,T16Last,T16Address1,T16Address2,T16City,TB,16160,69691231,T16@leveragedmedia.com,T16message
416,199,Thomas  Tiffany,199,100107,T17Business Name,T17Pr,T17First,T17Last,T17Address1,T17Address2,T17City,TB,17170,69691231,T17@leveragedmedia.com,T17message
417,199,Thomas  Tiffany,199,100107,T18Business Name,T18Pr,T18First,T18Last,T18Address1,T18Address2,T18City,TB,18180,69691231,T18@leveragedmedia.com,T18message
418,199,Thomas  Tiffany,199,100107,T19Business Name,T19Pr,T19First,T19Last,T19Address1,T19Address2,T19City,TB,19190,69691231,T19@leveragedmedia.com,T19message
419,199,Thomas  Tiffany,199,100107,T20Business Name,T20Pr,T20First,T20Last,T20Address1,T20Address2,T20City,TB,20200,69691231,T20@leveragedmedia.com,T20message
420,199,Thomas  Tiffany,199,100107,T21Business Name,T21Pr,T21First,T21Last,T21Address1,T21Address2,T21City,TB,21210,69691231,T21@leveragedmedia.com,T21message
421,199,Thomas  Tiffany,199,100107,T22Business Name,T22Pr,T22First,T22Last,T22Address1,T22Address2,T22City,TB,22220,69691231,T22@leveragedmedia.com,T22message
422,199,Thomas  Tiffany,199,100107,T23Business Name,T23Pr,T23First,T23Last,T23Address1,T23Address2,T23City,TB,23230,69691231,T23@leveragedmedia.com,T23message
423,199,Thomas  Tiffany,199,100107,T24Business Name,T24Pr,T24First,T24Last,T24Address1,T24Address2,T24City,TB,24240,69691231,T24@leveragedmedia.com,T24message
424,199,Thomas  Tiffany,199,100107,T25Business Name,T25Pr,T25First,T25Last,T25Address1,T25Address2,T25City,TB,25250,69691231,T25@leveragedmedia.com,T25message
425,199,Thomas  Tiffany,199,100107,T26Business Name,T26Pr,T26First,T26Last,T26Address1,T26Address2,T26City,TB,26260,69691231,T26@leveragedmedia.com,T26message
426,199,Thomas  Tiffany,199,100107,T27Business Name,T27Pr,T27First,T27Last,,,T27City,TB,27270,69691231,T27@leveragedmedia.com,T27message
427,199,Thomas  Tiffany,199,100107,T28Business Name,T28Pr,T28First,T28Last,T28Address1,T28Address2,T28City,TB,28280,69691231,T28@leveragedmedia.com,T28message
428,199,Thomas  Tiffany,199,100107,T29Business Name,T29Pr,T29First,T29Last,T29Address1,T29Address2,T29City,TB,29290,69691231,T29@leveragedmedia.com,T29message
429,199,Thomas  Tiffany,199,100107,T30Business Name,T30Pr,T30First,T30Last,T30Address1,T30Address2,T30City,TB,30300,69691231,T30@leveragedmedia.com,T30message
430,199,Thomas  Tiffany,199,100107,T31Business Name,T31Pr,T31First,T31Last,,,T31City,TB,31310,69691231,T31@leveragedmedia.com,T31message
431,199,Thomas  Tiffany,199,100107,T32Business Name,T32Pr,T32First,T32Last,T32Address1,T32Address2,T32City,TB,32320,69691231,T32@leveragedmedia.com,T32message
432,199,Thomas  Tiffany,199,100107,T33Business Name,T33Pr,T33First,T33Last,T33Address1,T33Address2,T33City,TB,33330,69691231,T33@leveragedmedia.com,T33message
433,199,Thomas  Tiffany,199,100107,T34Business Name,T34Pr,T34First,T34Last,T34Address1,T34Address2,T34City,TB,34340,69691231,T34@leveragedmedia.com,T34message
434,199,Thomas  Tiffany,199,100107,T35Business Name,T35Pr,T35First,T35Last,T35Address1,T35Address2,T35City,TB,35350,69691231,T35@leveragedmedia.com,T35message
435,199,Thomas  Tiffany,199,100107,T36Business Name,T36Pr,T36First,T36Last,T36Address1,T36Address2,T36City,TB,36360,69691231,T36@leveragedmedia.com,T36message
436,199,Thomas  Tiffany,199,100107,T37Business Name,T37Pr,T37First,T37Last,T37Address1,T37Address2,T37City,TB,37370,69691231,T37@leveragedmedia.com,T37message
437,199,Thomas  Tiffany,199,100107,T38Business Name,T38Pr,T38First,T38Last,T38Address1,T38Address2,T38City,TB,38380,69691231,T38@leveragedmedia.com,T38message
438,199,Thomas  Tiffany,199,100107,T39Business Name,T39Pr,T39First,T39Last,T39Address1,T39Address2,T39City,TB,39390,69691231,T39@leveragedmedia.com,T39message
439,199,Thomas  Tiffany,199,100107,T40Business Name,T40Pr,T40First,T40Last,T40Address1,T40Address2,T40City,TB,40400,69691231,T40@leveragedmedia.com,T40message
440,199,Thomas  Tiffany,199,100107,T41Business Name,T41Pr,T41First,T41Last,,,T41City,TB,41410,69691231,T41@leveragedmedia.com,T41message
441,199,Thomas  Tiffany,199,100107,T42Business Name,T42Pr,T42First,T42Last,T42Address1,T42Address2,T42City,TB,42420,69691231,T42@leveragedmedia.com,T42message
442,199,Thomas  Tiffany,199,100107,T43Business Name,T43Pr,T43First,T43Last,T43Address1,T43Address2,T43City,TB,43430,69691231,T43@leveragedmedia.com,T43message
443,199,Thomas  Tiffany,199,100107,T44Business Name,T44Pr,T44First,T44Last,T44Address1,T44Address2,T44City,TB,44440,69691231,T44@leveragedmedia.com,T44message
444,199,Thomas  Tiffany,199,100107,T45Business Name,T45Pr,T45First,T45Last,T45Address1,T45Address2,T45City,TB,45450,69691231,T45@leveragedmedia.com,T45message
445,199,Thomas  Tiffany,199,100107,T46Business Name,T46Pr,T46First,T46Last,T46Address1,T46Address2,T46City,TB,46460,69691231,T46@leveragedmedia.com,T46message
446,199,Thomas  Tiffany,199,100107,T47Business Name,T47Pr,T47First,T47Last,T47Address1,T47Address2,T47City,TB,47470,69691231,T47@leveragedmedia.com,T47message
447,199,Thomas  Tiffany,199,100107,T48Business Name,T48Pr,T48First,T48Last,T48Address1,T48Address2,T48City,TB,48480,69691231,T48@leveragedmedia.com,T48message
448,199,Thomas  Tiffany,199,100107,T49Business Name,T49Pr,T49First,T49Last,T49Address1,T49Address2,T49City,TB,49490,69691231,T49@leveragedmedia.com,T49message
449,199,Thomas  Tiffany,199,100107,T50Business Name,T50Pr,T50First,T50Last,,,T50City,TB,50500,69691231,T50@leveragedmedia.com,T50message
450,199,Thomas  Tiffany,199,100105,T1Business Name,T1Pre,T1First,T1Last,T1Address1,T1Address2,T1City,TB,1010,69691231,T1@leveragedmedia.com,T1message
451,199,Thomas  Tiffany,199,100105,T2Business Name,T2Pre,T2First,T2Last,T2Address1,T2Address2,T2City,TB,2020,69691231,T2@leveragedmedia.com,T2message
452,199,Thomas  Tiffany,199,100105,T3Business Name,T3Pre,T3First,T3Last,T3Address1,T3Address2,T3City,TB,3030,69691231,T3@leveragedmedia.com,T3message
453,199,Thomas  Tiffany,199,100105,T4Business Name,T4Pre,T4First,T4Last,T4Address1,T4Address2,T4City,TB,4040,69691231,T4@leveragedmedia.com,T4message
454,199,Thomas  Tiffany,199,100105,T5Business Name,T5Pre,T5First,T5Last,T5Address1,T5Address2,T5City,TB,5050,69691231,T5@leveragedmedia.com,T5message
455,199,Thomas  Tiffany,199,100105,T6Business Name,T6Pre,T6First,T6Last,T6Address1,T6Address2,T6City,TB,6060,69691231,T6@leveragedmedia.com,T6message
456,199,Thomas  Tiffany,199,100105,T7Business Name,T7Pre,T7First,T7Last,T7Address1,T7Address2,T7City,TB,7070,69691231,T7@leveragedmedia.com,T7message
457,199,Thomas  Tiffany,199,100105,T8Business Name,T8Pre,T8First,T8Last,T8Address1,T8Address2,T8City,TB,8080,69691231,T8@leveragedmedia.com,T8message
458,199,Thomas  Tiffany,199,100105,T9Business Name,T9Pre,T9First,T9Last,,,T9City,TB,9090,69691231,T9@leveragedmedia.com,T9message
459,199,Thomas  Tiffany,199,100105,T10Business Name,T10Pr,T10First,T10Last,,,T10City,TB,10100,69691231,T10@leveragedmedia.com,T10message
460,199,Thomas  Tiffany,199,100105,T11Business Name,T11Pr,T11First,T11Last,,,T11City,TB,11110,69691231,T11@leveragedmedia.com,T11message
461,199,Thomas  Tiffany,199,100105,T12Business Name,T12Pr,T12First,T12Last,,,T12City,TB,12120,69691231,T12@leveragedmedia.com,T12message
462,199,Thomas  Tiffany,199,100105,T13Business Name,T13Pr,T13First,T13Last,,,T13City,TB,13130,69691231,T13@leveragedmedia.com,T13message
463,199,Thomas  Tiffany,199,100105,T14Business Name,T14Pr,T14First,T14Last,T14Address1,T14Address2,T14City,TB,14140,69691231,T14@leveragedmedia.com,T14message
464,199,Thomas  Tiffany,199,100105,T15Business Name,T15Pr,T15First,T15Last,T15Address1,T15Address2,T15City,TB,15150,69691231,T15@leveragedmedia.com,T15message
465,199,Thomas  Tiffany,199,100105,T16Business Name,T16Pr,T16First,T16Last,T16Address1,T16Address2,T16City,TB,16160,69691231,T16@leveragedmedia.com,T16message
466,199,Thomas  Tiffany,199,100105,T17Business Name,T17Pr,T17First,T17Last,T17Address1,T17Address2,T17City,TB,17170,69691231,T17@leveragedmedia.com,T17message
467,199,Thomas  Tiffany,199,100105,T18Business Name,T18Pr,T18First,T18Last,T18Address1,T18Address2,T18City,TB,18180,69691231,T18@leveragedmedia.com,T18message
468,199,Thomas  Tiffany,199,100105,T19Business Name,T19Pr,T19First,T19Last,T19Address1,T19Address2,T19City,TB,19190,69691231,T19@leveragedmedia.com,T19message
469,199,Thomas  Tiffany,199,100105,T20Business Name,T20Pr,T20First,T20Last,T20Address1,T20Address2,T20City,TB,20200,69691231,T20@leveragedmedia.com,T20message
470,199,Thomas  Tiffany,199,100105,T21Business Name,T21Pr,T21First,T21Last,T21Address1,T21Address2,T21City,TB,21210,69691231,T21@leveragedmedia.com,T21message
471,199,Thomas  Tiffany,199,100105,T22Business Name,T22Pr,T22First,T22Last,T22Address1,T22Address2,T22City,TB,22220,69691231,T22@leveragedmedia.com,T22message
472,199,Thomas  Tiffany,199,100105,T23Business Name,T23Pr,T23First,T23Last,T23Address1,T23Address2,T23City,TB,23230,69691231,T23@leveragedmedia.com,T23message
473,199,Thomas  Tiffany,199,100105,T24Business Name,T24Pr,T24First,T24Last,T24Address1,T24Address2,T24City,TB,24240,69691231,T24@leveragedmedia.com,T24message
474,199,Thomas  Tiffany,199,100105,T25Business Name,T25Pr,T25First,T25Last,T25Address1,T25Address2,T25City,TB,25250,69691231,T25@leveragedmedia.com,T25message
475,199,Thomas  Tiffany,199,100105,T26Business Name,T26Pr,T26First,T26Last,T26Address1,T26Address2,T26City,TB,26260,69691231,T26@leveragedmedia.com,T26message
476,199,Thomas  Tiffany,199,100105,T27Business Name,T27Pr,T27First,T27Last,,,T27City,TB,27270,69691231,T27@leveragedmedia.com,T27message
477,199,Thomas  Tiffany,199,100105,T28Business Name,T28Pr,T28First,T28Last,T28Address1,T28Address2,T28City,TB,28280,69691231,T28@leveragedmedia.com,T28message
478,199,Thomas  Tiffany,199,100105,T29Business Name,T29Pr,T29First,T29Last,T29Address1,T29Address2,T29City,TB,29290,69691231,T29@leveragedmedia.com,T29message
479,199,Thomas  Tiffany,199,100105,T30Business Name,T30Pr,T30First,T30Last,T30Address1,T30Address2,T30City,TB,30300,69691231,T30@leveragedmedia.com,T30message
480,199,Thomas  Tiffany,199,100105,T31Business Name,T31Pr,T31First,T31Last,,,T31City,TB,31310,69691231,T31@leveragedmedia.com,T31message
481,199,Thomas  Tiffany,199,100105,T32Business Name,T32Pr,T32First,T32Last,T32Address1,T32Address2,T32City,TB,32320,69691231,T32@leveragedmedia.com,T32message
482,199,Thomas  Tiffany,199,100105,T33Business Name,T33Pr,T33First,T33Last,T33Address1,T33Address2,T33City,TB,33330,69691231,T33@leveragedmedia.com,T33message
483,199,Thomas  Tiffany,199,100105,T34Business Name,T34Pr,T34First,T34Last,T34Address1,T34Address2,T34City,TB,34340,69691231,T34@leveragedmedia.com,T34message
484,199,Thomas  Tiffany,199,100105,T35Business Name,T35Pr,T35First,T35Last,T35Address1,T35Address2,T35City,TB,35350,69691231,T35@leveragedmedia.com,T35message
485,199,Thomas  Tiffany,199,100105,T36Business Name,T36Pr,T36First,T36Last,T36Address1,T36Address2,T36City,TB,36360,69691231,T36@leveragedmedia.com,T36message
486,199,Thomas  Tiffany,199,100105,T37Business Name,T37Pr,T37First,T37Last,T37Address1,T37Address2,T37City,TB,37370,69691231,T37@leveragedmedia.com,T37message
